# P:$143F95  filter_div_table_1  (1201 words)
# FILTER: div table 1, indexed by BASE cutoff x $4AF>>24 (0..1199); used at P:$057D kernel
#  idx | hex     signed24   fraction(24-bit)
   727 | 078D75    494965   0.0590044
   728 | 0797FB    497659   0.0593256
   729 | 07A28F    500367   0.0596484
   730 | 07AD33    503091   0.0599731
   731 | 07B7E5    505829   0.0602995
   732 | 07C2A6    508582   0.0606277
   733 | 07CD77    511351   0.0609578
   734 | 07D856    514134   0.0612895
   735 | 07E345    516933   0.0616232
   736 | 07EE43    519747   0.0619587
   737 | 07F951    522577   0.0622960
   738 | 08046E    525422   0.0626352
   739 | 080F9A    528282   0.0629761
   740 | 081AD6    531158   0.0633190
   741 | 082622    534050   0.0636637
   742 | 08317E    536958   0.0640104
   743 | 083CE9    539881   0.0643588
   744 | 084865    542821   0.0647093
   745 | 0853F1    545777   0.0650617
   746 | 085F8D    548749   0.0654160
   747 | 086B39    551737   0.0657722
   748 | 0876F6    554742   0.0661304
   749 | 0882C3    557763   0.0664905
   750 | 088EA0    560800   0.0668526
   751 | 089A8E    563854   0.0672166
   752 | 08A68D    566925   0.0675827
   753 | 08B29D    570013   0.0679508
   754 | 08BEBE    573118   0.0683210
   755 | 08CAF0    576240   0.0686932
   756 | 08D733    579379   0.0690674
   757 | 08E387    582535   0.0694436
   758 | 08EFEC    585708   0.0698218
   759 | 08FC63    588899   0.0702022
   760 | 0908EB    592107   0.0705847
   761 | 091585    595333   0.0709692
   762 | 092230    598576   0.0713558
   763 | 092EEE    601838   0.0717447
   764 | 093BBD    605117   0.0721356
   765 | 09489E    608414   0.0725286
   766 | 095591    611729   0.0729238
   767 | 096297    615063   0.0733212
   768 | 096FAF    618415   0.0737208
   769 | 097CD9    621785   0.0741225
   770 | 098A15    625173   0.0745264
   771 | 099765    628581   0.0749327
   772 | 09A4C7    632007   0.0753411
   773 | 09B23C    635452   0.0757518
   774 | 09BFC3    638915   0.0761646
   775 | 09CD5E    642398   0.0765798
   776 | 09DB0C    645900   0.0769973
   777 | 09E8CD    649421   0.0774170
   778 | 09F6A2    652962   0.0778391
   779 | 0A0489    656521   0.0782634
   780 | 0A1285    660101   0.0786902
   781 | 0A2094    663700   0.0791192
   782 | 0A2EB7    667319   0.0795506
   783 | 0A3CEE    670958   0.0799844
   784 | 0A4B39    674617   0.0804206
   785 | 0A5998    678296   0.0808592
   786 | 0A680B    681995   0.0813001
   787 | 0A7693    685715   0.0817436
   788 | 0A852F    689455   0.0821894
   789 | 0A93DF    693215   0.0826377
   790 | 0AA2A5    696997   0.0830885
   791 | 0AB17F    700799   0.0835418
   792 | 0AC06E    704622   0.0839975
   793 | 0ACF72    708466   0.0844557
   794 | 0ADE8B    712331   0.0849165
   795 | 0AEDBA    716218   0.0853798
   796 | 0AFCFE    720126   0.0858457
   797 | 0B0C58    724056   0.0863142
   798 | 0B1BC7    728007   0.0867852
   799 | 0B2B4C    731980   0.0872588
   800 | 0B3AE7    735975   0.0877351
   801 | 0B4A98    739992   0.0882139
   802 | 0B5A5F    744031   0.0886954
   803 | 0B6A3C    748092   0.0891795
   804 | 0B7A30    752176   0.0896664
   805 | 0B8A3A    756282   0.0901558
   806 | 0B9A5B    760411   0.0906481
   807 | 0BAA93    764563   0.0911430
   808 | 0BBAE1    768737   0.0916406
   809 | 0BCB47    772935   0.0921410
   810 | 0BDBC4    777156   0.0926442
   811 | 0BEC58    781400   0.0931501
   812 | 0BFD04    785668   0.0936589
   813 | 0C0DC7    789959   0.0941705
   814 | 0C1EA2    794274   0.0946848
   815 | 0C2F95    798613   0.0952021
   816 | 0C409F    802975   0.0957221
   817 | 0C51C2    807362   0.0962451
   818 | 0C62FD    811773   0.0967709
   819 | 0C7451    816209   0.0972997
   820 | 0C85BD    820669   0.0978314
   821 | 0C9742    825154   0.0983660
   822 | 0CA8DF    829663   0.0989035
   823 | 0CBA96    834198   0.0994442
   824 | 0CCC66    838758   0.0999877
   825 | 0CDE4F    843343   0.1005343
   826 | 0CF051    847953   0.1010839
   827 | 0D026D    852589   0.1016365
   828 | 0D14A2    857250   0.1021922
   829 | 0D26F2    861938   0.1027510
   830 | 0D395B    866651   0.1033128
   831 | 0D4BDF    871391   0.1038779
   832 | 0D5E7C    876156   0.1044459
   833 | 0D7135    880949   0.1050173
   834 | 0D8407    885767   0.1055917
   835 | 0D96F5    890613   0.1061693
   836 | 0DA9FE    895486   0.1067502
   837 | 0DBD21    900385   0.1073343
   838 | 0DD060    905312   0.1079216
   839 | 0DE3BA    910266   0.1085122
   840 | 0DF730    915248   0.1091061
   841 | 0E0AC1    920257   0.1097032
   842 | 0E1E6E    925294   0.1103036
   843 | 0E3238    930360   0.1109076
   844 | 0E461D    935453   0.1115147
   845 | 0E5A1F    940575   0.1121253
   846 | 0E6E3D    945725   0.1127392
   847 | 0E8278    950904   0.1133566
   848 | 0E96D0    956112   0.1139774
   849 | 0EAB45    961349   0.1146017
   850 | 0EBFD7    966615   0.1152295
   851 | 0ED486    971910   0.1158607
   852 | 0EE953    977235   0.1164955
   853 | 0EFE3D    982589   0.1171337
   854 | 0F1346    987974   0.1177757
   855 | 0F286C    993388   0.1184211
   856 | 0F3DB1    998833   0.1190702
   857 | 0F5314   1004308   0.1197228
   858 | 0F6896   1009814   0.1203792
   859 | 0F7E36   1015350   0.1210392
   860 | 0F93F6   1020918   0.1217029
   861 | 0FA9D4   1026516   0.1223702
   862 | 0FBFD2   1032146   0.1230414
   863 | 0FD5EF   1037807   0.1237162
   864 | 0FEC2C   1043500   0.1243949
   865 | 100289   1049225   0.1250774
   866 | 101906   1054982   0.1257637
   867 | 102FA3   1060771   0.1264538
   868 | 104661   1066593   0.1271478
   869 | 105D3F   1072447   0.1278456
   870 | 10743E   1078334   0.1285474
   871 | 108B5E   1084254   0.1292531
   872 | 10A29F   1090207   0.1299628
   873 | 10BA02   1096194   0.1306765
   874 | 10D186   1102214   0.1313941
   875 | 10E92C   1108268   0.1321158
   876 | 1100F5   1114357   0.1328417
   877 | 1118DF   1120479   0.1335715
   878 | 1130EC   1126636   0.1343055
   879 | 11491B   1132827   0.1350435
   880 | 11616D   1139053   0.1357857
   881 | 1179E3   1145315   0.1365322
   882 | 11927B   1151611   0.1372827
   883 | 11AB37   1157943   0.1380376
   884 | 11C417   1164311   0.1387967
   885 | 11DD1B   1170715   0.1395601
   886 | 11F643   1177155   0.1403278
   887 | 120F8F   1183631   0.1410998
   888 | 1228FF   1190143   0.1418761
   889 | 124295   1196693   0.1426569
   890 | 125C4F   1203279   0.1434420
   891 | 12762F   1209903   0.1442317
   892 | 129034   1216564   0.1450257
   893 | 12AA5F   1223263   0.1458243
   894 | 12C4B0   1230000   0.1466274
   895 | 12DF26   1236774   0.1474349
   896 | 12F9C4   1243588   0.1482472
   897 | 131488   1250440   0.1490641
   898 | 132F72   1257330   0.1498854
   899 | 134A84   1264260   0.1507115
   900 | 1365BD   1271229   0.1515423
   901 | 13811E   1278238   0.1523778
   902 | 139CA7   1285287   0.1532182
   903 | 13B857   1292375   0.1540631
   904 | 13D430   1299504   0.1549129
   905 | 13F032   1306674   0.1557677
   906 | 140C5C   1313884   0.1566272
   907 | 1428AF   1321135   0.1574916
   908 | 14452C   1328428   0.1583610
   909 | 1461D2   1335762   0.1592352
   910 | 147EA2   1343138   0.1601145
   911 | 149B9C   1350556   0.1609988
   912 | 14B8C1   1358017   0.1618882
   913 | 14D610   1365520   0.1627827
   914 | 14F38A   1373066   0.1636822
   915 | 15112F   1380655   0.1645869
   916 | 152F00   1388288   0.1654968
   917 | 154CFC   1395964   0.1664119
   918 | 156B24   1403684   0.1673322
   919 | 158979   1411449   0.1682578
   920 | 15A7FA   1419258   0.1691887
   921 | 15C6A8   1427112   0.1701250
   922 | 15E583   1435011   0.1710666
   923 | 16048B   1442955   0.1720136
   924 | 1623C1   1450945   0.1729661
   925 | 164325   1458981   0.1739241
   926 | 1662B7   1467063   0.1748875
   927 | 168278   1475192   0.1758566
   928 | 16A268   1483368   0.1768312
   929 | 16C286   1491590   0.1778114
   930 | 16E2D5   1499861   0.1787974
   931 | 170353   1508179   0.1797889
   932 | 172401   1516545   0.1807863
   933 | 1744DF   1524959   0.1817893
   934 | 1765EE   1533422   0.1827981
   935 | 17872E   1541934   0.1838129
   936 | 17A8A0   1550496   0.1848335
   937 | 17CA43   1559107   0.1858600
   938 | 17EC18   1567768   0.1868925
   939 | 180E1F   1576479   0.1879309
   940 | 183059   1585241   0.1889755
   941 | 1852C6   1594054   0.1900260
   942 | 187566   1602918   0.1910827
   943 | 18983A   1611834   0.1921456
   944 | 18BB42   1620802   0.1932147
   945 | 18DE7E   1629822   0.1942899
   946 | 1901EF   1638895   0.1953715
   947 | 192594   1648020   0.1964593
   948 | 19496F   1657199   0.1975535
   949 | 196D80   1666432   0.1986542
   950 | 1991C7   1675719   0.1997613
   951 | 19B644   1685060   0.2008748
   952 | 19DAF8   1694456   0.2019949
   953 | 19FFE3   1703907   0.2031215
   954 | 1A2505   1713413   0.2042547
   955 | 1A4A60   1722976   0.2053947
   956 | 1A6FF2   1732594   0.2065413
   957 | 1A95BE   1742270   0.2076948
   958 | 1ABBC2   1752002   0.2088549
   959 | 1AE200   1761792   0.2100220
   960 | 1B0877   1771639   0.2111958
   961 | 1B2F29   1781545   0.2123767
   962 | 1B5616   1791510   0.2135646
   963 | 1B7D3D   1801533   0.2147595
   964 | 1BA4A0   1811616   0.2159615
   965 | 1BCC3E   1821758   0.2171705
   966 | 1BF419   1831961   0.2183868
   967 | 1C1C30   1842224   0.2196102
   968 | 1C4484   1852548   0.2208409
   969 | 1C6D16   1862934   0.2220790
   970 | 1C95E6   1873382   0.2233245
   971 | 1CBEF4   1883892   0.2245774
   972 | 1CE841   1894465   0.2258378
   973 | 1D11CD   1905101   0.2271057
   974 | 1D3B98   1915800   0.2283812
   975 | 1D65A4   1926564   0.2296643
   976 | 1D8FF0   1937392   0.2309551
   977 | 1DBA7D   1948285   0.2322537
   978 | 1DE54C   1959244   0.2335601
   979 | 1E105C   1970268   0.2348742
   980 | 1E3BAF   1981359   0.2361964
   981 | 1E6745   1992517   0.2375265
   982 | 1E931E   2003742   0.2388647
   983 | 1EBF3A   2015034   0.2402108
   984 | 1EEB9C   2026396   0.2415652
   985 | 1F1841   2037825   0.2429277
   986 | 1F452D   2049325   0.2442986
   987 | 1F725D   2060893   0.2456776
   988 | 1F9FD5   2072533   0.2470652
   989 | 1FCD93   2084243   0.2484611
   990 | 1FFB98   2096024   0.2498655
   991 | 2029E5   2107877   0.2512785
   992 | 20587A   2119802   0.2527001
   993 | 208759   2131801   0.2541305
   994 | 20B680   2143872   0.2555695
   995 | 20E5F2   2156018   0.2570174
   996 | 2115AE   2168238   0.2584741
   997 | 2145B6   2180534   0.2599399
   998 | 217608   2192904   0.2614145
   999 | 21A6A7   2205351   0.2628983
  1000 | 21D793   2217875   0.2643913
  1001 | 2208CC   2230476   0.2658935
  1002 | 223A53   2243155   0.2674049
  1003 | 226C29   2255913   0.2689258
  1004 | 229E4E   2268750   0.2704561
  1005 | 22D0C2   2281666   0.2719958
  1006 | 230387   2294663   0.2735451
  1007 | 23369C   2307740   0.2751040
  1008 | 236A03   2320899   0.2766727
  1009 | 239DBC   2334140   0.2782512
  1010 | 23D1C8   2347464   0.2798395
  1011 | 240628   2360872   0.2814379
  1012 | 243ADB   2374363   0.2830461
  1013 | 246FE4   2387940   0.2846646
  1014 | 24A541   2401601   0.2862931
  1015 | 24DAF5   2415349   0.2879320
  1016 | 2510FF   2429183   0.2895812
  1017 | 254761   2443105   0.2912408
  1018 | 257E1B   2457115   0.2929109
  1019 | 25B52E   2471214   0.2945917
  1020 | 25EC9A   2485402   0.2962830
  1021 | 262461   2499681   0.2979852
  1022 | 265C82   2514050   0.2996981
  1023 | 2694FF   2528511   0.3014220
  1024 | 26CDD9   2543065   0.3031570
  1025 | 270710   2557712   0.3049030
  1026 | 2740A5   2572453   0.3066603
  1027 | 277A98   2587288   0.3084288
  1028 | 27B4EB   2602219   0.3102087
  1029 | 27EF9E   2617246   0.3120000
  1030 | 282AB2   2632370   0.3138030
  1031 | 286628   2647592   0.3156176
  1032 | 28A201   2662913   0.3174440
  1033 | 28DE3D   2678333   0.3192822
  1034 | 291ADD   2693853   0.3211323
  1035 | 2957E3   2709475   0.3229946
  1036 | 29954F   2725199   0.3248690
  1037 | 29D321   2741025   0.3267556
  1038 | 2A115B   2756955   0.3286546
  1039 | 2A4FFE   2772990   0.3305662
  1040 | 2A8F0A   2789130   0.3324902
  1041 | 2ACE81   2805377   0.3344270
  1042 | 2B0E63   2821731   0.3363765
  1043 | 2B4EB1   2838193   0.3383390
  1044 | 2B8F6D   2854765   0.3403145
  1045 | 2BD096   2871446   0.3423030
  1046 | 2C122F   2888239   0.3443049
  1047 | 2C5438   2905144   0.3463202
  1048 | 2C96B2   2922162   0.3483489
  1049 | 2CD99E   2939294   0.3503911
  1050 | 2D1CFD   2956541   0.3524472
  1051 | 2D60D0   2973904   0.3545170
  1052 | 2DA518   2991384   0.3566008
  1053 | 2DE9D6   3008982   0.3586986
  1054 | 2E2F0C   3026700   0.3608108
  1055 | 2E74BA   3044538   0.3629372
  1056 | 2EBAE1   3062497   0.3650781
  1057 | 2F0183   3080579   0.3672336
  1058 | 2F48A1   3098785   0.3694040
  1059 | 2F903B   3117115   0.3715891
  1060 | 2FD853   3135571   0.3737892
  1061 | 3020EB   3154155   0.3760046
  1062 | 306A03   3172867   0.3782352
  1063 | 30B39C   3191708   0.3804812
  1064 | 30FDB8   3210680   0.3827429
  1065 | 314857   3229783   0.3850201
  1066 | 31937C   3249020   0.3873134
  1067 | 31DF28   3268392   0.3896227
  1068 | 322B5B   3287899   0.3919481
  1069 | 327817   3307543   0.3942899
  1070 | 32C55E   3327326   0.3966482
  1071 | 331330   3347248   0.3990231
  1072 | 336190   3367312   0.4014149
  1073 | 33B07E   3387518   0.4038236
  1074 | 33FFFB   3407867   0.4062494
  1075 | 34500A   3428362   0.4086926
  1076 | 34A0AC   3449004   0.4111533
  1077 | 34F1E2   3469794   0.4136317
  1078 | 3543AD   3490733   0.4161278
  1079 | 359610   3511824   0.4186420
  1080 | 35E90B   3533067   0.4211744
  1081 | 363CA1   3554465   0.4237252
  1082 | 3690D2   3576018   0.4262946
  1083 | 36E5A1   3597729   0.4288827
  1084 | 373B0F   3619599   0.4314898
  1085 | 37911D   3641629   0.4341160
  1086 | 37E7CE   3663822   0.4367616
  1087 | 383F22   3686178   0.4394267
  1088 | 38971D   3708701   0.4421116
  1089 | 38EFBF   3731391   0.4448165
  1090 | 39490A   3754250   0.4475415
  1091 | 39A300   3777280   0.4502869
  1092 | 39FDA3   3800483   0.4530529
  1093 | 3A58F5   3823861   0.4558398
  1094 | 3AB4F7   3847415   0.4586476
  1095 | 3B11AC   3871148   0.4614768
  1096 | 3B6F16   3895062   0.4643276
  1097 | 3BCD36   3919158   0.4672000
  1098 | 3C2C0E   3943438   0.4700944
  1099 | 3C8BA1   3967905   0.4730111
  1100 | 3CEBF1   3992561   0.4759504
  1101 | 3D4CFF   4017407   0.4789122
  1102 | 3DAECE   4042446   0.4818971
  1103 | 3E1160   4067680   0.4849052
  1104 | 3E74B7   4093111   0.4879369
  1105 | 3ED8D6   4118742   0.4909923
  1106 | 3F3DBF   4144575   0.4940718
  1107 | 3FA374   4170612   0.4971757
  1108 | 4009F7   4196855   0.5003041
  1109 | 40714B   4223307   0.5034574
  1110 | 40D973   4249971   0.5066360
  1111 | 414270   4276848   0.5098400
  1112 | 41AC46   4303942   0.5130699
  1113 | 4216F7   4331255   0.5163258
  1114 | 428285   4358789   0.5196081
  1115 | 42EEF4   4386548   0.5229173
  1116 | 435C46   4414534   0.5262535
  1117 | 43CA7D   4442749   0.5296170
  1118 | 44399D   4471197   0.5330082
  1119 | 44A9A8   4499880   0.5364275
  1120 | 451AA2   4528802   0.5398753
  1121 | 458C8D   4557965   0.5433518
  1122 | 45FF6D   4587373   0.5468575
  1123 | 467344   4617028   0.5503926
  1124 | 46E815   4646933   0.5539576
  1125 | 475DE4   4677092   0.5575528
  1126 | 47D4B5   4707509   0.5611788
  1127 | 484C89   4738185   0.5648357
  1128 | 48C566   4769126   0.5685241
  1129 | 493F4D   4800333   0.5722443
  1130 | 49BA44   4831812   0.5759969
  1131 | 4A364C   4863564   0.5797820
  1132 | 4AB36B   4895595   0.5836004
  1133 | 4B31A3   4927907   0.5874523
  1134 | 4BB0F8   4960504   0.5913382
  1135 | 4C316F   4993391   0.5952586
  1136 | 4CB30B   5026571   0.5992140
  1137 | 4D35D0   5060048   0.6032047
  1138 | 4DB9C3   5093827   0.6072315
  1139 | 4E3EE7   5127911   0.6112946
  1140 | 4EC541   5162305   0.6153947
  1141 | 4F4CD5   5197013   0.6195322
  1142 | 4FD5A8   5232040   0.6237078
  1143 | 505FBE   5267390   0.6279218
  1144 | 50EB1B   5303067   0.6321748
  1145 | 5177C5   5339077   0.6364676
  1146 | 5205C1   5375425   0.6408006
  1147 | 529512   5412114   0.6451743
  1148 | 5325BF   5449151   0.6495894
  1149 | 53B7CC   5486540   0.6540465
  1150 | 544B3E   5524286   0.6585462
  1151 | 54E01C   5562396   0.6630893
  1152 | 55766A   5600874   0.6676762
  1153 | 560E2D   5639725   0.6723076
  1154 | 56A76D   5678957   0.6769844
  1155 | 57422E   5718574   0.6817071
  1156 | 57DE77   5758583   0.6864766
  1157 | 587C4D   5798989   0.6912934
  1158 | 591BB7   5839799   0.6961583
  1159 | 59BCBB   5881019   0.7010721
  1160 | 5A5F5F   5922655   0.7060355
  1161 | 5B03AB   5964715   0.7110494
  1162 | 5BA9A6   6007206   0.7161148
  1163 | 5C5155   6050133   0.7212321
  1164 | 5CFAC1   6093505   0.7264024
  1165 | 5DA5F0   6137328   0.7316265
  1166 | 5E52EA   6181610   0.7369053
  1167 | 5F01B7   6226359   0.7422398
  1168 | 5FB25F   6271583   0.7476310
  1169 | 6064E9   6317289   0.7530795
  1170 | 61195D   6363485   0.7585865
  1171 | 61CFC5   6410181   0.7641531
  1172 | 628829   6457385   0.7697803
  1173 | 634291   6505105   0.7754689
  1174 | 63FF07   6553351   0.7812203
  1175 | 64BD94   6602132   0.7870355
  1176 | 657E42   6651458   0.7929156
  1177 | 664119   6701337   0.7988616
  1178 | 670625   6751781   0.8048750
  1179 | 67CD6F   6802799   0.8109568
  1180 | 689702   6854402   0.8171084
  1181 | 6962E9   6906601   0.8233310
  1182 | 6A312E   6959406   0.8296258
  1183 | 6B01DE   7012830   0.8359945
  1184 | 6BD503   7066883   0.8424381
  1185 | 6CAAAB   7121579   0.8489584
  1186 | 6D82E0   7176928   0.8555565
  1187 | 6E5DB0   7232944   0.8622341
  1188 | 6F3B28   7289640   0.8689928
  1189 | 701B54   7347028   0.8758340
  1190 | 70FE44   7405124   0.8827596
  1191 | 71E404   7463940   0.8897710
  1192 | 72CCA3   7523491   0.8968700
  1193 | 73B830   7583792   0.9040585
  1194 | 74A6BB   7644859   0.9113382
  1195 | 759853   7706707   0.9187111
  1196 | 768D08   7769352   0.9261789
  1197 | 7784EB   7832811   0.9337438
  1198 | 78800D   7897101   0.9414078
  1199 | 797E80   7962240   0.9491730
  1200 | 7A8056   8028246   0.9570415
