# P:$1447C6  dist_curve_2  (256 words; indexed by DIST frac x $100, reader P:$07B7)
# scale path: DIST^2 x $7DECCD + $021333 (P:$07B3-$07B5)
#  idx | hex     signed24   fraction(24-bit)
   225 | 2D413D   2965821   0.3535534
   226 | 2D413D   2965821   0.3535534
   227 | 2D413D   2965821   0.3535534
   228 | 2D413D   2965821   0.3535534
   229 | 2D413D   2965821   0.3535534
   230 | 2D413D   2965821   0.3535534
   231 | 2D413D   2965821   0.3535534
   232 | 2D413D   2965821   0.3535534
   233 | 2D413D   2965821   0.3535534
   234 | 2D413D   2965821   0.3535534
   235 | 2D413D   2965821   0.3535534
   236 | 2D413D   2965821   0.3535534
   237 | 2D413D   2965821   0.3535534
   238 | 2D413D   2965821   0.3535534
   239 | 2D413D   2965821   0.3535534
   240 | 2D413D   2965821   0.3535534
   241 | 2D413D   2965821   0.3535534
   242 | 2D413D   2965821   0.3535534
   243 | 2D413D   2965821   0.3535534
   244 | 2D413D   2965821   0.3535534
   245 | 2D413D   2965821   0.3535534
   246 | 2D413D   2965821   0.3535534
   247 | 2D413D   2965821   0.3535534
   248 | 2D413D   2965821   0.3535534
   249 | 2D413D   2965821   0.3535534
   250 | 2D413D   2965821   0.3535534
   251 | 2D413D   2965821   0.3535534
   252 | 2D413D   2965821   0.3535534
   253 | 2D413D   2965821   0.3535534
   254 | 2D413D   2965821   0.3535534
   255 | 2D413D   2965821   0.3535534
